3.680764194,9.727820447,1
0.355350666,4.784687406,2
1.33768328,4.84401752,1
0.053573488,4.535388372,2
3.248843346,9.027738907,1
1.938436194,7.879618143,2
2.079247283,6.354042903,1
1.493874164,8.185276316,2
4.576346353,10.28430163,1
1.759433911,8.163206339,2
4.71112304,11.6232112,1
3.67546548,10.74530678,2
3.845154163,10.07569774,1
1.532310242,7.342333289,2
0.464831806,2.565627022,1
3.307910237,11.01622824,2
2.813637382,7.896852564,1
2.148056555,8.219235519,2
4.084833129,10.14499311,1
3.604579597,10.33343516,2
1.806573094,5.407235788,1
4.887951024,12.69983748,2
3.466506656,9.462244209,1
0.83678603,6.607725886,2
1.276560049,4.752298136,1
2.097356695,8.59062576,2
2.839875137,8.284928674,1
0.634490182,6.286245946,2
3.992428572,8.99288946,1
3.029341437,10.18000754,2
1.31448648,4.291278864,1
0.84978356,6.230851384,2
4.785894629,10.93632443,1
3.962131993,11.23222928,2
4.853925988,11.50519432,1
2.382870492,9.54024632,2
3.317766525,8.453521748,1
4.853765197,14.0753736,2
0.212864531,2.293771802,1
1.825747217,8.229059277,2
0.412106883,3.329107428,1
0.49190844,5.863900804,2
1.064175877,3.547149828,1
0.261317475,4.816159229,2
1.523568607,5.938083597,1
0.220024683,5.425592658,2
4.83424984,11.69380719,1
0.643948598,7.049962871,2
3.731379398,8.740297153,1
3.776025356,11.5198944,2
4.567840887,11.24000823,1
0.732868298,5.418484588,2
4.38207878,10.63913681,1
0.904809778,6.957246009,2
0.861915617,3.251873316,1
4.611642356,12.32726016,2
2.17082703,6.773124097,1
0.505403202,5.736209051,2
3.025585893,6.947255606,1
3.168687975,10.37695699,2
3.074079342,7.404562015,1
3.70731303,12.27836656,2
4.646141795,11.29271798,1
4.029969452,12.03829007,2
2.558615095,7.434015445,1
1.330189956,6.574211846,2
1.277856793,3.946204198,1
2.097429924,9.621398262,2
0.38440735,2.565704048,1
3.866317233,11.41902129,2
0.818001226,3.464307779,1
4.052084011,12.06346631,2
2.250044032,6.364754227,1
4.496593188,12.27677648,2
2.401675152,7.489571467,1
4.024264069,11.09710275,2
1.822511478,6.2388783,1
4.100705262,11.19239488,2
3.948093815,9.40971493,1
0.509515206,4.928229931,2
0.183977403,2.996808495,1
0.63937388,5.639467621,2
1.507277952,4.344644134,1
4.983564348,13.78647316,2
4.800240537,10.48626001,1
1.867316728,8.232943155,2
3.82462571,8.883741803,1
2.57405655,8.783275037,2
3.663256756,8.176344333,1
0.978391926,7.094585901,2
4.771603752,10.37999258,1
2.729132052,10.14428428,2
3.516329904,9.368188794,1
2.20768262,8.84570811,2
1.694158907,6.142853699,1
0.12081778,4.322450667,2
2.664340822,7.98819102,1
1.96002473,8.410880936,2
4.828735435,11.42648985,1
1.350434746,8.278976352,2
2.776012192,7.246107954,1
4.100406493,11.73134378,2
4.464223117,10.10002566,1
2.965050732,10.53167879,2
0.417739525,3.294573745,1
3.305427643,10.95489041,2
1.248971973,3.69521799,1
1.933974994,8.707861021,2
2.754090839,6.536823037,1
2.797760576,9.410787024,2
0.223296541,3.489685108,1
2.407772913,8.334475609,2
2.51307281,7.398713422,1
3.902511301,11.84410114,2
3.71619996,8.118233223,1
3.750771602,12.03041704,2
1.981870779,6.93641315,1
2.945867771,9.610104058,2
0.031184113,2.924474364,1
3.22125303,11.17010473,2
4.90999124,10.92934886,1
2.883660996,10.18838652,2
0.070509895,2.115564959,1
1.684860364,8.122222092,2
4.927020696,11.73280522,1
2.909015774,10.3681553,2
4.293148513,9.698533121,1
4.02825227,11.10435254,2
0.121386069,3.17572884,1
0.500288443,6.596404975,2
1.082527979,4.987781279,1
1.413841653,6.873098563,2
0.736221717,2.969242805,1
1.43796063,7.71385729,2
2.64834707,7.049786018,1
0.450416075,5.072840548,2
2.614101766,6.946931295,1
0.504806159,5.953598427,2
4.275755362,10.42509419,1
3.054581328,10.16785233,2
0.446873393,3.670557722,1
3.232169118,10.17857041,2
2.364253564,6.933013327,1
4.375545539,12.6170442,2
4.111310305,9.208688498,1
3.71135012,10.86850029,2
2.914666474,8.529541395,1
0.13176567,5.641084592,2
4.405133745,9.622752717,1
1.832720181,9.152017315,2
4.753354826,9.998754688,1
1.637670034,8.755975551,2
4.505515357,9.463991935,1
4.576789782,12.32145323,2
0.508114381,3.644074759,1
3.772709641,11.85542176,2
3.359753991,7.74436205,1
4.337233689,12.08444932,2
2.714230622,6.417117504,1
4.777985716,14.24753636,2
0.518574824,3.841360466,1
4.707114589,13.35934679,2
1.017388462,5.033096891,1
4.433907951,13.34833555,2
2.88522834,7.457716714,1
1.99445784,7.518009532,2
1.742888788,5.716358925,1
0.550968969,6.069759668,2
2.638418234,7.056593083,1
1.066034407,6.862854123,2
0.236237704,2.400386525,1
1.369434196,7.192867338,2
0.264768488,3.397052209,1
4.240181418,11.54291294,2
3.65260552,9.889210215,1
2.038513859,9.368227005,2
2.802330544,6.694830532,1
0.676923778,7.18240071,2
2.880210548,7.70020175,1
1.144049518,7.962303551,2
2.838561674,8.203897544,1
4.33723309,12.23990214,2
3.553038533,8.797142828,1
1.730758127,8.944766131,2
3.821333816,9.220409707,1
2.349654028,9.885589753,2
1.161094639,5.442420373,1
3.977201828,12.80294439,2
2.083560103,6.398554237,1
2.545822538,10.13997149,2
2.220877155,6.768810401,1
1.61456552,7.410232604,2
0.806319549,3.368302393,1
4.690813091,13.36015089,2
0.107654429,3.526783892,1
2.902965365,9.457008732,2
4.180789171,9.778397499,1
4.996630657,13.02775377,2
3.475907497,9.092473009,1
3.741120291,11.92547416,2
